Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
"Bhopal, India",2017,2018-02-17,,Weather Station,Relative Humidity,%,79.19,100
"Bhopal, India",2017,2018-02-18,,Weather Station,Relative Humidity,%,74.86,101
"Bhopal, India",2017,2018-02-19,,Weather Station,Relative Humidity,%,60.62,102
"Bhopal, India",2017,2018-02-20,,Weather Station,Relative Humidity,%,65.2,103
"Bhopal, India",2017,2018-02-21,,Weather Station,Relative Humidity,%,70.4,104
"Bhopal, India",2017,2018-02-22,,Weather Station,Relative Humidity,%,71.2,105
"Bhopal, India",2017,2018-02-23,,Weather Station,Relative Humidity,%,69.6,106
"Bhopal, India",2017,2018-02-24,,Weather Station,Relative Humidity,%,68.6,107
"Bhopal, India",2017,2018-02-25,,Weather Station,Relative Humidity,%,73.2,108
"Bhopal, India",2017,2018-02-26,,Weather Station,Relative Humidity,%,70.2,109
"Bhopal, India",2017,2018-02-27,,Weather Station,Relative Humidity,%,69.8,110
"Bhopal, India",2017,2018-02-28,,Weather Station,Relative Humidity,%,71.36,111
"Bhopal, India",2017,2018-03-01,,Weather Station,Relative Humidity,%,57.72,112
"Bhopal, India",2017,2018-03-02,,Weather Station,Relative Humidity,%,49.5,113
"Bhopal, India",2017,2018-03-03,,Weather Station,Relative Humidity,%,49.12,114
"Bhopal, India",2017,2018-03-04,,Weather Station,Relative Humidity,%,42.18,115
"Bhopal, India",2017,2018-03-05,,Weather Station,Relative Humidity,%,51.76,116
"Bhopal, India",2017,2018-03-06,,Weather Station,Relative Humidity,%,56.96,117
"Bhopal, India",2017,2018-03-07,,Weather Station,Relative Humidity,%,74.8,118
"Bhopal, India",2017,2018-03-08,,Weather Station,Relative Humidity,%,72.95,119
"Bhopal, India",2017,2018-03-09,,Weather Station,Relative Humidity,%,58.86,120
"Bhopal, India",2017,2018-03-10,,Weather Station,Relative Humidity,%,46.51,121
"Bhopal, India",2017,2018-03-11,,Weather Station,Relative Humidity,%,33.95,122
"Bhopal, India",2017,2018-03-12,,Weather Station,Relative Humidity,%,35.64,123
"Bhopal, India",2017,2018-03-13,,Weather Station,Relative Humidity,%,34.03,124
"Bhopal, India",2017,2018-03-14,,Weather Station,Relative Humidity,%,33.44,125
"Bhopal, India",2017,2018-03-15,,Weather Station,Relative Humidity,%,31.63,126
"Bhopal, India",2017,2018-03-16,,Weather Station,Relative Humidity,%,43.36,127
"Bhopal, India",2017,2018-03-17,,Weather Station,Relative Humidity,%,36.95,128
"Bhopal, India",2017,2018-03-18,,Weather Station,Relative Humidity,%,42.02,129
"Bhopal, India",2017,2018-03-19,,Weather Station,Relative Humidity,%,44.83,130
"Bhopal, India",2017,2018-03-20,,Weather Station,Relative Humidity,%,50.57,131
"Bhopal, India",2017,2018-03-21,,Weather Station,Relative Humidity,%,43.33,132
"Bhopal, India",2017,2018-03-22,,Weather Station,Relative Humidity,%,44.63,133
"Bhopal, India",2017,2018-03-23,,Weather Station,Relative Humidity,%,38.47,134
"Bhopal, India",2017,2018-03-24,,Weather Station,Relative Humidity,%,39.52,135
"Bhopal, India",2017,2018-03-25,,Weather Station,Relative Humidity,%,34.63,136
"Bhopal, India",2017,2018-03-26,,Weather Station,Relative Humidity,%,34.39,137
"Bhopal, India",2017,2018-03-27,,Weather Station,Relative Humidity,%,35.27,138
"Bhopal, India",2017,2018-03-28,,Weather Station,Relative Humidity,%,26.09,139
"Bhopal, India",2017,2018-03-29,,Weather Station,Relative Humidity,%,27.61,140
"Bhopal, India",2017,2018-03-30,,Weather Station,Relative Humidity,%,24,141
"Bhopal, India",2017,2018-03-31,,Weather Station,Relative Humidity,%,27,142
"Bhopal, India",2017,2018-04-01,,Weather Station,Relative Humidity,%,26.17,143
"Bhopal, India",2017,2018-02-11,,Weather Station,Precipitation,mm,10.6,94
"Bhopal, India",2017,2018-02-13,,Weather Station,Precipitation,mm,3.55,96
"Bhopal, India",2017,2017-11-01,,Weather Station,Maximum Huminity,%,63,
"Bhopal, India",2017,2017-11-02,,Weather Station,Maximum Huminity,%,66,
"Bhopal, India",2017,2017-11-03,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-11-04,,Weather Station,Maximum Huminity,%,70,
"Bhopal, India",2017,2017-11-05,,Weather Station,Maximum Huminity,%,75,
"Bhopal, India",2017,2017-11-06,,Weather Station,Maximum Huminity,%,77,
"Bhopal, India",2017,2017-11-07,,Weather Station,Maximum Huminity,%,77,
"Bhopal, India",2017,2017-11-08,,Weather Station,Maximum Huminity,%,72,
"Bhopal, India",2017,2017-11-09,,Weather Station,Maximum Huminity,%,67,
"Bhopal, India",2017,2017-11-10,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-11-11,,Weather Station,Maximum Huminity,%,58,
"Bhopal, India",2017,2017-11-12,,Weather Station,Maximum Huminity,%,64,
"Bhopal, India",2017,2017-11-13,,Weather Station,Maximum Huminity,%,66,
"Bhopal, India",2017,2017-11-14,,Weather Station,Maximum Huminity,%,68,
"Bhopal, India",2017,2017-11-15,,Weather Station,Maximum Huminity,%,63,
"Bhopal, India",2017,2017-11-16,,Weather Station,Maximum Huminity,%,66,
"Bhopal, India",2017,2017-11-17,,Weather Station,Maximum Huminity,%,72,
"Bhopal, India",2017,2017-11-18,,Weather Station,Maximum Huminity,%,85,
"Bhopal, India",2017,2017-11-19,,Weather Station,Maximum Huminity,%,87,
"Bhopal, India",2017,2017-11-20,,Weather Station,Maximum Huminity,%,70,
"Bhopal, India",2017,2017-11-21,,Weather Station,Maximum Huminity,%,64,
"Bhopal, India",2017,2017-11-22,,Weather Station,Maximum Huminity,%,68,
"Bhopal, India",2017,2017-11-23,,Weather Station,Maximum Huminity,%,66,
"Bhopal, India",2017,2017-11-24,,Weather Station,Maximum Huminity,%,47,
"Bhopal, India",2017,2017-11-25,,Weather Station,Maximum Huminity,%,48,
"Bhopal, India",2017,2017-11-26,,Weather Station,Maximum Huminity,%,50,
"Bhopal, India",2017,2017-11-27,,Weather Station,Maximum Huminity,%,49,
"Bhopal, India",2017,2017-11-28,,Weather Station,Maximum Huminity,%,49,
"Bhopal, India",2017,2017-11-29,,Weather Station,Maximum Huminity,%,56,
"Bhopal, India",2017,2017-11-30,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-01,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-02,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-03,,Weather Station,Maximum Huminity,%,58,
"Bhopal, India",2017,2017-12-04,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-05,,Weather Station,Maximum Huminity,%,57,
"Bhopal, India",2017,2017-12-06,,Weather Station,Maximum Huminity,%,58,
"Bhopal, India",2017,2017-12-07,,Weather Station,Maximum Huminity,%,64,
"Bhopal, India",2017,2017-12-08,,Weather Station,Maximum Huminity,%,78,
"Bhopal, India",2017,2017-12-09,,Weather Station,Maximum Huminity,%,71,
"Bhopal, India",2017,2017-12-10,,Weather Station,Maximum Huminity,%,59,
"Bhopal, India",2017,2017-12-11,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-12,,Weather Station,Maximum Huminity,%,89,
"Bhopal, India",2017,2017-12-13,,Weather Station,Maximum Huminity,%,72,
"Bhopal, India",2017,2017-12-14,,Weather Station,Maximum Huminity,%,79,
"Bhopal, India",2017,2017-12-15,,Weather Station,Maximum Huminity,%,71,
"Bhopal, India",2017,2017-12-16,,Weather Station,Maximum Huminity,%,68,
"Bhopal, India",2017,2017-12-17,,Weather Station,Maximum Huminity,%,67,
"Bhopal, India",2017,2017-12-18,,Weather Station,Maximum Huminity,%,64,
"Bhopal, India",2017,2017-12-19,,Weather Station,Maximum Huminity,%,48,
"Bhopal, India",2017,2017-12-20,,Weather Station,Maximum Huminity,%,50,
"Bhopal, India",2017,2017-12-21,,Weather Station,Maximum Huminity,%,55,
"Bhopal, India",2017,2017-12-22,,Weather Station,Maximum Huminity,%,56,
"Bhopal, India",2017,2017-12-23,,Weather Station,Maximum Huminity,%,55,
"Bhopal, India",2017,2017-12-24,,Weather Station,Maximum Huminity,%,59,
"Bhopal, India",2017,2017-12-25,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-26,,Weather Station,Maximum Huminity,%,57,
"Bhopal, India",2017,2017-12-27,,Weather Station,Maximum Huminity,%,56,
"Bhopal, India",2017,2017-12-28,,Weather Station,Maximum Huminity,%,56,
"Bhopal, India",2017,2017-12-29,,Weather Station,Maximum Huminity,%,60,
"Bhopal, India",2017,2017-12-30,,Weather Station,Maximum Huminity,%,61,
"Bhopal, India",2017,2017-12-31,,Weather Station,Maximum Huminity,%,66,
"Bhopal, India",2017,2018-01-01,,Weather Station,Maximum Huminity,%,68.3,
"Bhopal, India",2017,2018-01-02,,Weather Station,Maximum Huminity,%,62,
"Bhopal, India",2017,2018-01-03,,Weather Station,Maximum Huminity,%,69.2,
"Bhopal, India",2017,2018-01-04,,Weather Station,Maximum Huminity,%,63.3,
"Bhopal, India",2017,2018-01-05,,Weather Station,Maximum Huminity,%,70.6,
"Bhopal, India",2017,2018-01-06,,Weather Station,Maximum Huminity,%,86.6,
"Bhopal, India",2017,2018-01-07,,Weather Station,Maximum Huminity,%,98.85,
"Bhopal, India",2017,2018-01-08,,Weather Station,Maximum Huminity,%,88.85,
"Bhopal, India",2017,2018-01-09,,Weather Station,Maximum Huminity,%,90.5,
"Bhopal, India",2017,2018-01-10,,Weather Station,Maximum Huminity,%,97.99,
"Bhopal, India",2017,2018-01-11,,Weather Station,Maximum Huminity,%,87.35,
"Bhopal, India",2017,2018-01-12,,Weather Station,Maximum Huminity,%,83.92,
"Bhopal, India",2017,2018-01-13,,Weather Station,Maximum Huminity,%,76.61,
"Bhopal, India",2017,2018-01-14,,Weather Station,Maximum Huminity,%,82.03,
"Bhopal, India",2017,2018-01-15,,Weather Station,Maximum Huminity,%,92.07,
"Bhopal, India",2017,2018-01-16,,Weather Station,Maximum Huminity,%,94.79,
"Bhopal, India",2017,2018-01-17,,Weather Station,Maximum Huminity,%,80.16,
"Bhopal, India",2017,2018-01-18,,Weather Station,Maximum Huminity,%,78.78,
"Bhopal, India",2017,2018-01-19,,Weather Station,Maximum Huminity,%,80.2,
"Bhopal, India",2017,2018-01-20,,Weather Station,Maximum Huminity,%,94.15,
"Bhopal, India",2017,2018-01-21,,Weather Station,Maximum Huminity,%,95.59,
"Bhopal, India",2017,2018-01-22,,Weather Station,Maximum Huminity,%,87.92,
"Bhopal, India",2017,2018-01-23,,Weather Station,Maximum Huminity,%,77.45,
"Bhopal, India",2017,2018-01-24,,Weather Station,Maximum Huminity,%,96.65,
"Bhopal, India",2017,2018-01-25,,Weather Station,Maximum Huminity,%,87.72,
"Bhopal, India",2017,2018-01-26,,Weather Station,Maximum Huminity,%,86.74,
"Bhopal, India",2017,2018-01-27,,Weather Station,Maximum Huminity,%,83.85,
"Bhopal, India",2017,2018-01-28,,Weather Station,Maximum Huminity,%,75.08,
"Bhopal, India",2017,2018-01-29,,Weather Station,Maximum Huminity,%,79.19,
"Bhopal, India",2017,2018-01-30,,Weather Station,Maximum Huminity,%,88.96,
"Bhopal, India",2017,2018-01-31,,Weather Station,Maximum Huminity,%,74.32,
"Bhopal, India",2017,2018-02-01,,Weather Station,Maximum Huminity,%,64.61,
"Bhopal, India",2017,2018-02-02,,Weather Station,Maximum Huminity,%,78.73,
"Bhopal, India",2017,2018-02-03,,Weather Station,Maximum Huminity,%,70.03,
"Bhopal, India",2017,2018-02-04,,Weather Station,Maximum Huminity,%,89.32,
"Bhopal, India",2017,2018-02-05,,Weather Station,Maximum Huminity,%,88.12,
"Bhopal, India",2017,2018-02-06,,Weather Station,Maximum Huminity,%,78.55,
"Bhopal, India",2017,2018-02-07,,Weather Station,Maximum Huminity,%,70.02,
"Bhopal, India",2017,2018-02-08,,Weather Station,Maximum Huminity,%,87.52,
"Bhopal, India",2017,2018-02-09,,Weather Station,Maximum Huminity,%,73.57,
"Bhopal, India",2017,2018-02-10,,Weather Station,Maximum Huminity,%,76.65,
"Bhopal, India",2017,2018-02-11,,Weather Station,Maximum Huminity,%,93.95,
"Bhopal, India",2017,2018-02-12,,Weather Station,Maximum Huminity,%,93.08,
"Bhopal, India",2017,2018-02-13,,Weather Station,Maximum Huminity,%,100,
"Bhopal, India",2017,2018-02-14,,Weather Station,Maximum Huminity,%,100,
"Bhopal, India",2017,2018-02-15,,Weather Station,Maximum Huminity,%,92.88,
"Bhopal, India",2017,2018-02-16,,Weather Station,Maximum Huminity,%,90.27,
"Bhopal, India",2017,2018-02-17,,Weather Station,Maximum Huminity,%,79.19,
"Bhopal, India",2017,2018-02-18,,Weather Station,Maximum Huminity,%,74.86,
"Bhopal, India",2017,2018-02-19,,Weather Station,Maximum Huminity,%,60.62,
"Bhopal, India",2017,2018-02-20,,Weather Station,Maximum Huminity,%,65.2,
"Bhopal, India",2017,2018-02-21,,Weather Station,Maximum Huminity,%,70.4,
"Bhopal, India",2017,2018-02-22,,Weather Station,Maximum Huminity,%,71.2,
"Bhopal, India",2017,2018-02-23,,Weather Station,Maximum Huminity,%,69.6,
"Bhopal, India",2017,2018-02-24,,Weather Station,Maximum Huminity,%,68.6,
"Bhopal, India",2017,2018-02-25,,Weather Station,Maximum Huminity,%,73.2,
"Bhopal, India",2017,2018-02-26,,Weather Station,Maximum Huminity,%,70.2,
"Bhopal, India",2017,2018-02-27,,Weather Station,Maximum Huminity,%,69.8,
"Bhopal, India",2017,2018-02-28,,Weather Station,Maximum Huminity,%,71.36,
"Bhopal, India",2017,2018-03-01,,Weather Station,Maximum Huminity,%,57.72,
"Bhopal, India",2017,2018-03-02,,Weather Station,Maximum Huminity,%,49.5,
"Bhopal, India",2017,2018-03-03,,Weather Station,Maximum Huminity,%,49.12,
"Bhopal, India",2017,2018-03-04,,Weather Station,Maximum Huminity,%,42.18,
"Bhopal, India",2017,2018-03-05,,Weather Station,Maximum Huminity,%,51.76,
"Bhopal, India",2017,2018-03-06,,Weather Station,Maximum Huminity,%,56.96,
"Bhopal, India",2017,2018-03-07,,Weather Station,Maximum Huminity,%,74.8,
"Bhopal, India",2017,2018-03-08,,Weather Station,Maximum Huminity,%,72.95,
"Bhopal, India",2017,2018-03-09,,Weather Station,Maximum Huminity,%,58.86,
"Bhopal, India",2017,2018-03-10,,Weather Station,Maximum Huminity,%,46.51,
"Bhopal, India",2017,2018-03-11,,Weather Station,Maximum Huminity,%,33.95,
"Bhopal, India",2017,2018-03-12,,Weather Station,Maximum Huminity,%,35.64,
"Bhopal, India",2017,2018-03-13,,Weather Station,Maximum Huminity,%,34.03,
"Bhopal, India",2017,2018-03-14,,Weather Station,Maximum Huminity,%,33.44,
"Bhopal, India",2017,2018-03-15,,Weather Station,Maximum Huminity,%,31.63,
"Bhopal, India",2017,2018-03-16,,Weather Station,Maximum Huminity,%,43.36,
"Bhopal, India",2017,2018-03-17,,Weather Station,Maximum Huminity,%,36.95,
"Bhopal, India",2017,2018-03-18,,Weather Station,Maximum Huminity,%,42.02,
"Bhopal, India",2017,2018-03-19,,Weather Station,Maximum Huminity,%,44.83,
"Bhopal, India",2017,2018-03-20,,Weather Station,Maximum Huminity,%,50.57,
"Bhopal, India",2017,2018-03-21,,Weather Station,Maximum Huminity,%,43.33,
"Bhopal, India",2017,2018-03-22,,Weather Station,Maximum Huminity,%,44.63,
"Bhopal, India",2017,2018-03-23,,Weather Station,Maximum Huminity,%,38.47,
"Bhopal, India",2017,2018-03-24,,Weather Station,Maximum Huminity,%,39.52,
"Bhopal, India",2017,2018-03-25,,Weather Station,Maximum Huminity,%,34.63,
"Bhopal, India",2017,2018-03-26,,Weather Station,Maximum Huminity,%,34.39,
"Bhopal, India",2017,2018-03-27,,Weather Station,Maximum Huminity,%,35.27,
"Bhopal, India",2017,2018-03-28,,Weather Station,Maximum Huminity,%,26.09,
"Bhopal, India",2017,2018-03-29,,Weather Station,Maximum Huminity,%,27.61,
"Bhopal, India",2017,2018-03-30,,Weather Station,Maximum Huminity,%,24,
"Bhopal, India",2017,2018-03-31,,Weather Station,Maximum Huminity,%,27,
"Bhopal, India",2017,2018-04-01,,Weather Station,Maximum Huminity,%,26.17,
"Bhopal, India",2017,2018-04-02,,Weather Station,Maximum Huminity,%,32.28,
"Bhopal, India",2017,2018-04-03,,Weather Station,Maximum Huminity,%,28.16,
"Bhopal, India",2017,2018-04-04,,Weather Station,Maximum Huminity,%,26.81,
"Bhopal, India",2017,2018-04-05,,Weather Station,Maximum Huminity,%,28.15,
"Bhopal, India",2017,2018-04-06,,Weather Station,Maximum Huminity,%,31.86,
"Bhopal, India",2017,2018-04-07,,Weather Station,Maximum Huminity,%,35.86,
"Bhopal, India",2017,2018-04-08,,Weather Station,Maximum Huminity,%,39.98,
"Bhopal, India",2017,2018-04-09,,Weather Station,Maximum Huminity,%,35.59,
"Bhopal, India",2017,2018-04-10,,Weather Station,Maximum Huminity,%,38.75,
"Bhopal, India",2017,2018-04-11,,Weather Station,Maximum Huminity,%,54.79,
"Bhopal, India",2017,2018-04-12,,Weather Station,Maximum Huminity,%,68.89,
"Bhopal, India",2017,2018-04-13,,Weather Station,Maximum Huminity,%,68.06,
"Bhopal, India",2017,2018-04-14,,Weather Station,Maximum Huminity,%,43.65,
"Bhopal, India",2017,2018-04-15,,Weather Station,Maximum Huminity,%,36.33,
"Bhopal, India",2017,2018-04-16,,Weather Station,Maximum Huminity,%,42.61,
"Bhopal, India",2017,2018-04-17,,Weather Station,Maximum Huminity,%,31.11,
"Bhopal, India",2017,2018-04-18,,Weather Station,Maximum Huminity,%,27.76,
"Bhopal, India",2017,2018-04-19,,Weather Station,Maximum Huminity,%,26.04,
"Bhopal, India",2017,2018-04-20,,Weather Station,Maximum Huminity,%,27.35,
"Bhopal, India",2017,2018-04-21,,Weather Station,Maximum Huminity,%,31.57,
"Bhopal, India",2017,2018-04-22,,Weather Station,Maximum Huminity,%,27.24,
"Bhopal, India",2017,2018-04-23,,Weather Station,Maximum Huminity,%,22.4,
"Bhopal, India",2017,2018-04-24,,Weather Station,Maximum Huminity,%,17.76,
"Bhopal, India",2017,2018-04-25,,Weather Station,Maximum Huminity,%,17.16,
"Bhopal, India",2017,2018-04-26,,Weather Station,Maximum Huminity,%,20.11,
"Bhopal, India",2017,2018-04-27,,Weather Station,Maximum Huminity,%,31.76,
"Bhopal, India",2017,2018-04-28,,Weather Station,Maximum Huminity,%,34.67,
"Bhopal, India",2017,2018-04-29,,Weather Station,Maximum Huminity,%,34.66,
"Bhopal, India",2017,2018-04-30,,Weather Station,Maximum Huminity,%,33.5,
"Bhopal, India",2017,2018-05-01,,Weather Station,Maximum Huminity,%,25.39,
"Bhopal, India",2017,2018-05-02,,Weather Station,Maximum Huminity,%,39.78,
"Bhopal, India",2017,2018-05-03,,Weather Station,Maximum Huminity,%,47.23,
"Bhopal, India",2017,2018-05-04,,Weather Station,Maximum Huminity,%,29.02,
"Bhopal, India",2017,2018-05-05,,Weather Station,Maximum Huminity,%,37.97,
"Bhopal, India",2017,2018-05-06,,Weather Station,Maximum Huminity,%,30.39,
"Bhopal, India",2017,2018-05-07,,Weather Station,Maximum Huminity,%,27.87,
"Bhopal, India",2017,2018-05-08,,Weather Station,Maximum Huminity,%,38.41,
"Bhopal, India",2017,2018-05-09,,Weather Station,Maximum Huminity,%,37.6,
"Bhopal, India",2017,2018-05-10,,Weather Station,Maximum Huminity,%,31.97,
"Bhopal, India",2017,2018-05-11,,Weather Station,Maximum Huminity,%,28.63,
"Bhopal, India",2017,2018-05-12,,Weather Station,Maximum Huminity,%,29.47,
"Bhopal, India",2017,2018-05-13,,Weather Station,Maximum Huminity,%,27.02,
"Bhopal, India",2017,2018-05-14,,Weather Station,Maximum Huminity,%,29.84,
"Bhopal, India",2017,2018-05-15,,Weather Station,Maximum Huminity,%,28.97,
"Bhopal, India",2017,2017-11-01,,Weather Station,Maximum Temperature,C,28,
"Bhopal, India",2017,2017-11-02,,Weather Station,Maximum Temperature,C,30.1,
"Bhopal, India",2017,2017-11-03,,Weather Station,Maximum Temperature,C,29.7,
"Bhopal, India",2017,2017-11-04,,Weather Station,Maximum Temperature,C,28.6,
"Bhopal, India",2017,2017-11-05,,Weather Station,Maximum Temperature,C,28.4,
"Bhopal, India",2017,2017-11-06,,Weather Station,Maximum Temperature,C,29.1,
"Bhopal, India",2017,2017-11-07,,Weather Station,Maximum Temperature,C,28.3,
"Bhopal, India",2017,2017-11-08,,Weather Station,Maximum Temperature,C,29.1,
"Bhopal, India",2017,2017-11-09,,Weather Station,Maximum Temperature,C,30.5,
"Bhopal, India",2017,2017-11-10,,Weather Station,Maximum Temperature,C,29.6,
"Bhopal, India",2017,2017-11-11,,Weather Station,Maximum Temperature,C,27.3,
"Bhopal, India",2017,2017-11-12,,Weather Station,Maximum Temperature,C,28.1,
"Bhopal, India",2017,2017-11-13,,Weather Station,Maximum Temperature,C,28.9,
"Bhopal, India",2017,2017-11-14,,Weather Station,Maximum Temperature,C,29.5,
"Bhopal, India",2017,2017-11-15,,Weather Station,Maximum Temperature,C,30.5,
"Bhopal, India",2017,2017-11-16,,Weather Station,Maximum Temperature,C,28.4,
"Bhopal, India",2017,2017-11-17,,Weather Station,Maximum Temperature,C,26.7,
"Bhopal, India",2017,2017-11-18,,Weather Station,Maximum Temperature,C,25.3,
"Bhopal, India",2017,2017-11-19,,Weather Station,Maximum Temperature,C,27.4,
"Bhopal, India",2017,2017-11-20,,Weather Station,Maximum Temperature,C,27.6,
"Bhopal, India",2017,2017-11-21,,Weather Station,Maximum Temperature,C,27.3,
"Bhopal, India",2017,2017-11-22,,Weather Station,Maximum Temperature,C,27.6,
"Bhopal, India",2017,2017-11-23,,Weather Station,Maximum Temperature,C,26.1,
"Bhopal, India",2017,2017-11-24,,Weather Station,Maximum Temperature,C,28.5,
"Bhopal, India",2017,2017-11-25,,Weather Station,Maximum Temperature,C,27.4,
"Bhopal, India",2017,2017-11-26,,Weather Station,Maximum Temperature,C,26.3,
"Bhopal, India",2017,2017-11-27,,Weather Station,Maximum Temperature,C,30.1,
"Bhopal, India",2017,2017-11-28,,Weather Station,Maximum Temperature,C,29.5,
"Bhopal, India",2017,2017-11-29,,Weather Station,Maximum Temperature,C,30.6,
"Bhopal, India",2017,2017-11-30,,Weather Station,Maximum Temperature,C,28.3,
"Bhopal, India",2017,2017-12-01,,Weather Station,Maximum Temperature,C,26.3,
"Bhopal, India",2017,2017-12-02,,Weather Station,Maximum Temperature,C,25.8,
"Bhopal, India",2017,2017-12-03,,Weather Station,Maximum Temperature,C,25.6,
"Bhopal, India",2017,2017-12-04,,Weather Station,Maximum Temperature,C,24.6,
"Bhopal, India",2017,2017-12-05,,Weather Station,Maximum Temperature,C,23.3,
"Bhopal, India",2017,2017-12-06,,Weather Station,Maximum Temperature,C,21.7,
"Bhopal, India",2017,2017-12-07,,Weather Station,Maximum Temperature,C,25.8,
"Bhopal, India",2017,2017-12-08,,Weather Station,Maximum Temperature,C,26.5,
"Bhopal, India",2017,2017-12-09,,Weather Station,Maximum Temperature,C,26.1,
"Bhopal, India",2017,2017-12-10,,Weather Station,Maximum Temperature,C,26.8,
"Bhopal, India",2017,2017-12-11,,Weather Station,Maximum Temperature,C,27.3,
"Bhopal, India",2017,2017-12-12,,Weather Station,Maximum Temperature,C,25.4,
"Bhopal, India",2017,2017-12-13,,Weather Station,Maximum Temperature,C,25.3,
"Bhopal, India",2017,2017-12-14,,Weather Station,Maximum Temperature,C,26.1,
"Bhopal, India",2017,2017-12-15,,Weather Station,Maximum Temperature,C,26.1,
"Bhopal, India",2017,2017-12-16,,Weather Station,Maximum Temperature,C,25.6,
"Bhopal, India",2017,2017-12-17,,Weather Station,Maximum Temperature,C,24.6,
"Bhopal, India",2017,2017-12-18,,Weather Station,Maximum Temperature,C,25.3,
"Bhopal, India",2017,2017-12-19,,Weather Station,Maximum Temperature,C,25.4,
"Bhopal, India",2017,2017-12-20,,Weather Station,Maximum Temperature,C,24.8,
"Bhopal, India",2017,2017-12-21,,Weather Station,Maximum Temperature,C,23.3,
"Bhopal, India",2017,2017-12-22,,Weather Station,Maximum Temperature,C,23.1,
"Bhopal, India",2017,2017-12-23,,Weather Station,Maximum Temperature,C,24.5,
"Bhopal, India",2017,2017-12-24,,Weather Station,Maximum Temperature,C,26.3,
"Bhopal, India",2017,2017-12-25,,Weather Station,Maximum Temperature,C,24.5,
"Bhopal, India",2017,2017-12-26,,Weather Station,Maximum Temperature,C,24.7,
"Bhopal, India",2017,2017-12-27,,Weather Station,Maximum Temperature,C,26.3,
"Bhopal, India",2017,2017-12-28,,Weather Station,Maximum Temperature,C,26.1,
"Bhopal, India",2017,2017-12-29,,Weather Station,Maximum Temperature,C,27.6,
"Bhopal, India",2017,2017-12-30,,Weather Station,Maximum Temperature,C,24.6,
"Bhopal, India",2017,2017-12-31,,Weather Station,Maximum Temperature,C,24.6,
"Bhopal, India",2017,2018-01-01,,Weather Station,Maximum Temperature,C,23.3,
"Bhopal, India",2017,2018-01-02,,Weather Station,Maximum Temperature,C,24.3,
"Bhopal, India",2017,2018-01-03,,Weather Station,Maximum Temperature,C,21,
"Bhopal, India",2017,2018-01-04,,Weather Station,Maximum Temperature,C,25.1,
"Bhopal, India",2017,2018-01-05,,Weather Station,Maximum Temperature,C,24.5,
"Bhopal, India",2017,2018-01-06,,Weather Station,Maximum Temperature,C,23.6,
"Bhopal, India",2017,2018-01-07,,Weather Station,Maximum Temperature,C,24.74,
"Bhopal, India",2017,2018-01-08,,Weather Station,Maximum Temperature,C,25.75,
"Bhopal, India",2017,2018-01-09,,Weather Station,Maximum Temperature,C,24.33,
"Bhopal, India",2017,2018-01-10,,Weather Station,Maximum Temperature,C,23.53,
"Bhopal, India",2017,2018-01-11,,Weather Station,Maximum Temperature,C,25.25,
"Bhopal, India",2017,2018-01-12,,Weather Station,Maximum Temperature,C,25.5,
"Bhopal, India",2017,2018-01-13,,Weather Station,Maximum Temperature,C,27.27,
"Bhopal, India",2017,2018-01-14,,Weather Station,Maximum Temperature,C,31.05,
"Bhopal, India",2017,2018-01-15,,Weather Station,Maximum Temperature,C,28.92,
"Bhopal, India",2017,2018-01-16,,Weather Station,Maximum Temperature,C,27.64,
"Bhopal, India",2017,2018-01-17,,Weather Station,Maximum Temperature,C,27.72,
"Bhopal, India",2017,2018-01-18,,Weather Station,Maximum Temperature,C,29.29,
"Bhopal, India",2017,2018-01-19,,Weather Station,Maximum Temperature,C,28.62,
"Bhopal, India",2017,2018-01-20,,Weather Station,Maximum Temperature,C,27.83,
"Bhopal, India",2017,2018-01-21,,Weather Station,Maximum Temperature,C,28.22,
"Bhopal, India",2017,2018-01-22,,Weather Station,Maximum Temperature,C,29.19,
"Bhopal, India",2017,2018-01-23,,Weather Station,Maximum Temperature,C,27.24,
"Bhopal, India",2017,2018-01-24,,Weather Station,Maximum Temperature,C,24.11,
"Bhopal, India",2017,2018-01-25,,Weather Station,Maximum Temperature,C,24.57,
"Bhopal, India",2017,2018-01-26,,Weather Station,Maximum Temperature,C,26.76,
"Bhopal, India",2017,2018-01-27,,Weather Station,Maximum Temperature,C,27.27,
"Bhopal, India",2017,2018-01-28,,Weather Station,Maximum Temperature,C,29.08,
"Bhopal, India",2017,2018-01-29,,Weather Station,Maximum Temperature,C,29.24,
"Bhopal, India",2017,2018-01-30,,Weather Station,Maximum Temperature,C,29.94,
"Bhopal, India",2017,2018-01-31,,Weather Station,Maximum Temperature,C,30.71,
"Bhopal, India",2017,2018-02-01,,Weather Station,Maximum Temperature,C,31.61,
