Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
"Bardiya, Nepal",2017,2018-06-02,17:45:01,Weather Station,Dry bulb air temperature,C,30,
"Bardiya, Nepal",2017,2018-06-03,08:45:01,Weather Station,Dry bulb air temperature,C,31.8,
"Bardiya, Nepal",2017,2018-06-03,17:45:01,Weather Station,Dry bulb air temperature,C,35,
"Bardiya, Nepal",2017,2018-06-04,08:45:01,Weather Station,Dry bulb air temperature,C,32.4,
"Bardiya, Nepal",2017,2018-06-04,17:45:01,Weather Station,Dry bulb air temperature,C,36.2,
"Bardiya, Nepal",2017,2018-06-05,08:45:01,Weather Station,Dry bulb air temperature,C,33.4,
"Bardiya, Nepal",2017,2018-06-05,17:45:01,Weather Station,Dry bulb air temperature,C,36.4,
"Bardiya, Nepal",2017,2018-06-06,08:45:01,Weather Station,Dry bulb air temperature,C,34.8,
"Bardiya, Nepal",2017,2018-06-06,17:45:01,Weather Station,Dry bulb air temperature,C,34.2,
"Bardiya, Nepal",2017,2018-06-07,08:45:01,Weather Station,Dry bulb air temperature,C,34.2,
"Bardiya, Nepal",2017,2018-06-07,17:45:01,Weather Station,Dry bulb air temperature,C,36.2,
"Bardiya, Nepal",2017,2018-06-08,08:45:01,Weather Station,Dry bulb air temperature,C,24.8,
"Bardiya, Nepal",2017,2018-06-08,17:45:01,Weather Station,Dry bulb air temperature,C,32,
"Bardiya, Nepal",2017,2018-06-09,08:45:01,Weather Station,Dry bulb air temperature,C,32.4,
"Bardiya, Nepal",2017,2018-06-09,17:45:01,Weather Station,Dry bulb air temperature,C,37,
"Bardiya, Nepal",2017,2018-06-10,08:45:01,Weather Station,Dry bulb air temperature,C,33.8,
"Bardiya, Nepal",2017,2018-06-10,17:45:01,Weather Station,Dry bulb air temperature,C,35.6,
"Bardiya, Nepal",2017,2018-06-11,08:45:01,Weather Station,Dry bulb air temperature,C,33.8,
"Bardiya, Nepal",2017,2018-06-11,17:45:01,Weather Station,Dry bulb air temperature,C,37.2,
"Bardiya, Nepal",2017,2018-06-12,08:45:01,Weather Station,Dry bulb air temperature,C,32.8,
"Bardiya, Nepal",2017,2018-06-12,17:45:01,Weather Station,Dry bulb air temperature,C,39.2,
"Bardiya, Nepal",2017,2018-06-13,08:45:01,Weather Station,Dry bulb air temperature,C,32.8,
"Bardiya, Nepal",2017,2018-06-13,17:45:01,Weather Station,Dry bulb air temperature,C,37.4,
"Bardiya, Nepal",2017,2018-06-14,08:45:01,Weather Station,Dry bulb air temperature,C,25.8,
"Bardiya, Nepal",2017,2018-06-14,17:45:01,Weather Station,Dry bulb air temperature,C,32.2,
"Bardiya, Nepal",2017,2018-06-15,08:45:01,Weather Station,Dry bulb air temperature,C,26.2,
"Bardiya, Nepal",2017,2018-06-15,17:45:01,Weather Station,Dry bulb air temperature,C,28.8,
"Bardiya, Nepal",2017,2018-06-16,08:45:01,Weather Station,Dry bulb air temperature,C,30,
"Bardiya, Nepal",2017,2018-06-16,17:45:01,Weather Station,Dry bulb air temperature,C,29,
"Bardiya, Nepal",2017,2018-06-17,08:45:01,Weather Station,Dry bulb air temperature,C,31.6,
"Bardiya, Nepal",2017,2018-06-17,17:45:01,Weather Station,Dry bulb air temperature,C,35.4,
"Bardiya, Nepal",2017,2018-06-18,08:45:01,Weather Station,Dry bulb air temperature,C,31.4,
"Bardiya, Nepal",2017,2018-06-18,17:45:01,Weather Station,Dry bulb air temperature,C,36.6,
"Bardiya, Nepal",2017,2018-06-19,08:45:01,Weather Station,Dry bulb air temperature,C,31.8,
"Bardiya, Nepal",2017,2018-06-19,17:45:01,Weather Station,Dry bulb air temperature,C,37.6,
"Bardiya, Nepal",2017,2018-06-20,08:45:01,Weather Station,Dry bulb air temperature,C,34.2,
"Bardiya, Nepal",2017,2018-06-20,17:45:01,Weather Station,Dry bulb air temperature,C,38.2,
"Bardiya, Nepal",2017,2018-06-21,08:45:01,Weather Station,Dry bulb air temperature,C,33.6,
"Bardiya, Nepal",2017,2018-06-21,17:45:01,Weather Station,Dry bulb air temperature,C,39.2,
"Bardiya, Nepal",2017,2018-06-22,08:45:01,Weather Station,Dry bulb air temperature,C,34.6,
"Bardiya, Nepal",2017,2018-06-22,17:45:01,Weather Station,Dry bulb air temperature,C,33.6,
"Bardiya, Nepal",2017,2018-06-23,08:45:01,Weather Station,Dry bulb air temperature,C,31.6,
"Bardiya, Nepal",2017,2018-06-23,17:45:01,Weather Station,Dry bulb air temperature,C,34.2,
"Bardiya, Nepal",2017,2018-06-24,08:45:01,Weather Station,Dry bulb air temperature,C,32,
"Bardiya, Nepal",2017,2018-06-24,17:45:01,Weather Station,Dry bulb air temperature,C,38,
"Bardiya, Nepal",2017,2018-06-25,08:45:01,Weather Station,Dry bulb air temperature,C,32.8,
"Bardiya, Nepal",2017,2018-06-25,17:45:01,Weather Station,Dry bulb air temperature,C,38.8,
"Bardiya, Nepal",2017,2018-06-26,08:45:01,Weather Station,Dry bulb air temperature,C,31,
"Bardiya, Nepal",2017,2018-06-26,17:45:01,Weather Station,Dry bulb air temperature,C,34.4,
"Bardiya, Nepal",2017,2018-06-27,08:45:01,Weather Station,Dry bulb air temperature,C,27,
"Bardiya, Nepal",2017,2018-06-27,17:45:01,Weather Station,Dry bulb air temperature,C,33.6,
"Bardiya, Nepal",2017,2018-06-28,08:45:01,Weather Station,Dry bulb air temperature,C,30.6,
"Bardiya, Nepal",2017,2018-06-28,17:45:01,Weather Station,Dry bulb air temperature,C,33.6,
"Bardiya, Nepal",2017,2018-06-29,08:45:01,Weather Station,Dry bulb air temperature,C,32.2,
"Bardiya, Nepal",2017,2018-06-29,17:45:01,Weather Station,Dry bulb air temperature,C,32.8,
"Bardiya, Nepal",2017,2018-06-30,08:45:01,Weather Station,Dry bulb air temperature,C,32,
"Bardiya, Nepal",2017,2018-06-30,17:45:01,Weather Station,Dry bulb air temperature,C,31,
"Bardiya, Nepal",2017,2017-11-01,08:45:01,Weather Station,Evaporation,NA,27.1,
"Bardiya, Nepal",2017,2017-11-02,08:45:01,Weather Station,Evaporation,NA,26.1,
"Bardiya, Nepal",2017,2017-11-03,08:45:01,Weather Station,Evaporation,NA,25.7,
"Bardiya, Nepal",2017,2017-11-04,08:45:01,Weather Station,Evaporation,NA,24.9,
"Bardiya, Nepal",2017,2017-11-05,08:45:01,Weather Station,Evaporation,NA,22.8,
"Bardiya, Nepal",2017,2017-11-06,08:45:01,Weather Station,Evaporation,NA,20.6,
"Bardiya, Nepal",2017,2017-11-07,08:45:01,Weather Station,Evaporation,NA,18.9,
"Bardiya, Nepal",2017,2017-11-08,08:45:01,Weather Station,Evaporation,NA,16.4,
"Bardiya, Nepal",2017,2017-11-09,08:45:01,Weather Station,Evaporation,NA,15.2,
"Bardiya, Nepal",2017,2017-11-10,08:45:01,Weather Station,Evaporation,NA,13.6,
"Bardiya, Nepal",2017,2017-11-11,08:45:01,Weather Station,Evaporation,NA,12.2,
"Bardiya, Nepal",2017,2017-11-12,08:45:01,Weather Station,Evaporation,NA,10.3,
"Bardiya, Nepal",2017,2017-11-13,08:45:01,Weather Station,Evaporation,NA,9.9,
"Bardiya, Nepal",2017,2017-11-14,08:45:01,Weather Station,Evaporation,NA,7.7,
"Bardiya, Nepal",2017,2017-11-15,08:45:01,Weather Station,Evaporation,NA,5.7,
"Bardiya, Nepal",2017,2017-11-16,08:45:01,Weather Station,Evaporation,NA,4.3,
"Bardiya, Nepal",2017,2017-11-17,08:45:01,Weather Station,Evaporation,NA,2.7,
"Bardiya, Nepal",2017,2017-11-18,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2017-11-19,08:45:01,Weather Station,Evaporation,NA,100.9,
"Bardiya, Nepal",2017,2017-11-20,08:45:01,Weather Station,Evaporation,NA,95.36,
"Bardiya, Nepal",2017,2017-11-21,08:45:01,Weather Station,Evaporation,NA,92.12,
"Bardiya, Nepal",2017,2017-11-22,08:45:01,Weather Station,Evaporation,NA,20,
"Bardiya, Nepal",2017,2017-11-23,08:45:01,Weather Station,Evaporation,NA,38.2,
"Bardiya, Nepal",2017,2017-11-24,08:45:01,Weather Station,Evaporation,NA,86.16,
"Bardiya, Nepal",2017,2017-11-25,08:45:01,Weather Station,Evaporation,NA,84.4,
"Bardiya, Nepal",2017,2017-11-26,08:45:01,Weather Station,Evaporation,NA,82.82,
"Bardiya, Nepal",2017,2017-11-27,08:45:01,Weather Station,Evaporation,NA,80.67,
"Bardiya, Nepal",2017,2017-11-28,08:45:01,Weather Station,Evaporation,NA,77.6,
"Bardiya, Nepal",2017,2017-11-29,08:45:01,Weather Station,Evaporation,NA,76.1,
"Bardiya, Nepal",2017,2017-11-30,08:45:01,Weather Station,Evaporation,NA,74.66,
"Bardiya, Nepal",2017,2017-12-01,08:45:01,Weather Station,Evaporation,NA,72.36,
"Bardiya, Nepal",2017,2017-12-02,08:45:01,Weather Station,Evaporation,NA,71.4,
"Bardiya, Nepal",2017,2017-12-03,08:45:01,Weather Station,Evaporation,NA,70.9,
"Bardiya, Nepal",2017,2017-12-04,08:45:01,Weather Station,Evaporation,NA,68.3,
"Bardiya, Nepal",2017,2017-12-05,08:45:01,Weather Station,Evaporation,NA,67.9,
"Bardiya, Nepal",2017,2017-12-06,08:45:01,Weather Station,Evaporation,NA,66.3,
"Bardiya, Nepal",2017,2017-12-07,08:45:01,Weather Station,Evaporation,NA,64.78,
"Bardiya, Nepal",2017,2017-12-08,08:45:01,Weather Station,Evaporation,NA,61.1,
"Bardiya, Nepal",2017,2017-12-09,08:45:01,Weather Station,Evaporation,NA,59.1,
"Bardiya, Nepal",2017,2017-12-10,08:45:01,Weather Station,Evaporation,NA,58.3,
"Bardiya, Nepal",2017,2017-12-11,08:45:01,Weather Station,Evaporation,NA,56.65,
"Bardiya, Nepal",2017,2017-12-12,08:45:01,Weather Station,Evaporation,NA,54.2,
"Bardiya, Nepal",2017,2017-12-13,08:45:01,Weather Station,Evaporation,NA,52.64,
"Bardiya, Nepal",2017,2017-12-14,08:45:01,Weather Station,Evaporation,NA,50.4,
"Bardiya, Nepal",2017,2017-12-15,08:45:01,Weather Station,Evaporation,NA,49.18,
"Bardiya, Nepal",2017,2017-12-16,08:45:01,Weather Station,Evaporation,NA,47.42,
"Bardiya, Nepal",2017,2017-12-17,08:45:01,Weather Station,Evaporation,NA,46.1,
"Bardiya, Nepal",2017,2017-12-18,08:45:01,Weather Station,Evaporation,NA,44.73,
"Bardiya, Nepal",2017,2017-12-19,08:45:01,Weather Station,Evaporation,NA,43.23,
"Bardiya, Nepal",2017,2017-12-20,08:45:01,Weather Station,Evaporation,NA,42.9,
"Bardiya, Nepal",2017,2017-12-21,08:45:01,Weather Station,Evaporation,NA,41.71,
"Bardiya, Nepal",2017,2017-12-22,08:45:01,Weather Station,Evaporation,NA,40.8,
"Bardiya, Nepal",2017,2017-12-23,08:45:01,Weather Station,Evaporation,NA,38.28,
"Bardiya, Nepal",2017,2017-12-24,08:45:01,Weather Station,Evaporation,NA,37.2,
"Bardiya, Nepal",2017,2017-12-25,08:45:01,Weather Station,Evaporation,NA,36.22,
"Bardiya, Nepal",2017,2017-12-26,08:45:01,Weather Station,Evaporation,NA,36.4,
"Bardiya, Nepal",2017,2017-12-27,08:45:01,Weather Station,Evaporation,NA,35.36,
"Bardiya, Nepal",2017,2017-12-28,08:45:01,Weather Station,Evaporation,NA,34.3,
"Bardiya, Nepal",2017,2017-12-29,08:45:01,Weather Station,Evaporation,NA,33.1,
"Bardiya, Nepal",2017,2017-12-30,08:45:01,Weather Station,Evaporation,NA,31.46,
"Bardiya, Nepal",2017,2017-12-31,08:45:01,Weather Station,Evaporation,NA,30.16,
"Bardiya, Nepal",2017,2018-01-01,08:45:01,Weather Station,Evaporation,NA,29.56,
"Bardiya, Nepal",2017,2018-01-02,08:45:01,Weather Station,Evaporation,NA,29.13,
"Bardiya, Nepal",2017,2018-01-03,08:45:01,Weather Station,Evaporation,NA,28.42,
"Bardiya, Nepal",2017,2018-01-04,08:45:01,Weather Station,Evaporation,NA,27.44,
"Bardiya, Nepal",2017,2018-01-05,08:45:01,Weather Station,Evaporation,NA,26.7,
"Bardiya, Nepal",2017,2018-01-06,08:45:01,Weather Station,Evaporation,NA,26.1,
"Bardiya, Nepal",2017,2018-01-07,08:45:01,Weather Station,Evaporation,NA,25.6,
"Bardiya, Nepal",2017,2018-01-08,08:45:01,Weather Station,Evaporation,NA,24.86,
"Bardiya, Nepal",2017,2018-01-09,08:45:01,Weather Station,Evaporation,NA,23.1,
"Bardiya, Nepal",2017,2018-01-10,08:45:01,Weather Station,Evaporation,NA,23.62,
"Bardiya, Nepal",2017,2018-01-11,08:45:01,Weather Station,Evaporation,NA,23.1,
"Bardiya, Nepal",2017,2018-01-12,08:45:01,Weather Station,Evaporation,NA,22.5,
"Bardiya, Nepal",2017,2018-01-13,08:45:01,Weather Station,Evaporation,NA,21.56,
"Bardiya, Nepal",2017,2018-01-14,08:45:01,Weather Station,Evaporation,NA,20.9,
"Bardiya, Nepal",2017,2018-01-15,08:45:01,Weather Station,Evaporation,NA,20.19,
"Bardiya, Nepal",2017,2018-01-16,08:45:01,Weather Station,Evaporation,NA,19.7,
"Bardiya, Nepal",2017,2018-01-17,08:45:01,Weather Station,Evaporation,NA,19.43,
"Bardiya, Nepal",2017,2018-01-18,08:45:01,Weather Station,Evaporation,NA,18.4,
"Bardiya, Nepal",2017,2018-01-19,08:45:01,Weather Station,Evaporation,NA,17.65,
"Bardiya, Nepal",2017,2018-01-20,08:45:01,Weather Station,Evaporation,NA,16.1,
"Bardiya, Nepal",2017,2018-01-21,08:45:01,Weather Station,Evaporation,NA,16.86,
"Bardiya, Nepal",2017,2018-01-22,08:45:01,Weather Station,Evaporation,NA,15.6,
"Bardiya, Nepal",2017,2018-01-23,08:45:01,Weather Station,Evaporation,NA,14.36,
"Bardiya, Nepal",2017,2018-01-24,08:45:01,Weather Station,Evaporation,NA,14.85,
"Bardiya, Nepal",2017,2018-01-25,08:45:01,Weather Station,Evaporation,NA,11.32,
"Bardiya, Nepal",2017,2018-01-26,08:45:01,Weather Station,Evaporation,NA,10.9,
"Bardiya, Nepal",2017,2018-01-27,08:45:01,Weather Station,Evaporation,NA,9.43,
"Bardiya, Nepal",2017,2018-01-28,08:45:01,Weather Station,Evaporation,NA,9.88,
"Bardiya, Nepal",2017,2018-01-29,08:45:01,Weather Station,Evaporation,NA,8.4,
"Bardiya, Nepal",2017,2018-01-30,08:45:01,Weather Station,Evaporation,NA,8.54,
"Bardiya, Nepal",2017,2018-01-31,08:45:01,Weather Station,Evaporation,NA,7.78,
"Bardiya, Nepal",2017,2018-02-01,08:45:01,Weather Station,Evaporation,NA,102,
"Bardiya, Nepal",2017,2018-02-02,08:45:01,Weather Station,Evaporation,NA,98.1,
"Bardiya, Nepal",2017,2018-02-03,08:45:01,Weather Station,Evaporation,NA,96.5,
"Bardiya, Nepal",2017,2018-02-04,08:45:01,Weather Station,Evaporation,NA,94.66,
"Bardiya, Nepal",2017,2018-02-05,08:45:01,Weather Station,Evaporation,NA,91.1,
"Bardiya, Nepal",2017,2018-02-06,08:45:01,Weather Station,Evaporation,NA,88.9,
"Bardiya, Nepal",2017,2018-02-07,08:45:01,Weather Station,Evaporation,NA,81.6,
"Bardiya, Nepal",2017,2018-02-08,08:45:01,Weather Station,Evaporation,NA,84.9,
"Bardiya, Nepal",2017,2018-02-09,08:45:01,Weather Station,Evaporation,NA,81.92,
"Bardiya, Nepal",2017,2018-02-10,08:45:01,Weather Station,Evaporation,NA,77.7,
"Bardiya, Nepal",2017,2018-02-11,08:45:01,Weather Station,Evaporation,NA,73.52,
"Bardiya, Nepal",2017,2018-02-12,08:45:01,Weather Station,Evaporation,NA,71.6,
"Bardiya, Nepal",2017,2018-02-13,08:45:01,Weather Station,Evaporation,NA,83.9,
"Bardiya, Nepal",2017,2018-02-14,08:45:01,Weather Station,Evaporation,NA,82.88,
"Bardiya, Nepal",2017,2018-02-15,08:45:01,Weather Station,Evaporation,NA,78.3,
"Bardiya, Nepal",2017,2018-02-16,08:45:01,Weather Station,Evaporation,NA,76.4,
"Bardiya, Nepal",2017,2018-02-17,08:45:01,Weather Station,Evaporation,NA,76.1,
"Bardiya, Nepal",2017,2018-02-18,08:45:01,Weather Station,Evaporation,NA,72.2,
"Bardiya, Nepal",2017,2018-02-19,08:45:01,Weather Station,Evaporation,NA,70.16,
"Bardiya, Nepal",2017,2018-02-20,08:45:01,Weather Station,Evaporation,NA,67.1,
"Bardiya, Nepal",2017,2018-02-21,08:45:01,Weather Station,Evaporation,NA,64.5,
"Bardiya, Nepal",2017,2018-02-22,08:45:01,Weather Station,Evaporation,NA,62.56,
"Bardiya, Nepal",2017,2018-02-23,08:45:01,Weather Station,Evaporation,NA,60.38,
"Bardiya, Nepal",2017,2018-02-24,08:45:01,Weather Station,Evaporation,NA,58.9,
"Bardiya, Nepal",2017,2018-02-25,08:45:01,Weather Station,Evaporation,NA,56.8,
"Bardiya, Nepal",2017,2018-02-26,08:45:01,Weather Station,Evaporation,NA,53.6,
"Bardiya, Nepal",2017,2018-02-27,08:45:01,Weather Station,Evaporation,NA,50.5,
"Bardiya, Nepal",2017,2018-02-28,08:45:01,Weather Station,Evaporation,NA,48.1,
"Bardiya, Nepal",2017,2018-03-01,08:45:01,Weather Station,Evaporation,NA,45.1,
"Bardiya, Nepal",2017,2018-03-02,08:45:01,Weather Station,Evaporation,NA,41.32,
"Bardiya, Nepal",2017,2018-03-03,08:45:01,Weather Station,Evaporation,NA,38.1,
"Bardiya, Nepal",2017,2018-03-04,08:45:01,Weather Station,Evaporation,NA,32.7,
"Bardiya, Nepal",2017,2018-03-05,08:45:01,Weather Station,Evaporation,NA,28.7,
"Bardiya, Nepal",2017,2018-03-06,08:45:01,Weather Station,Evaporation,NA,22.1,
"Bardiya, Nepal",2017,2018-03-07,08:45:01,Weather Station,Evaporation,NA,16.58,
"Bardiya, Nepal",2017,2018-03-08,08:45:01,Weather Station,Evaporation,NA,13.41,
"Bardiya, Nepal",2017,2018-03-09,08:45:01,Weather Station,Evaporation,NA,10.1,
"Bardiya, Nepal",2017,2018-03-10,08:45:01,Weather Station,Evaporation,NA,5.82,
"Bardiya, Nepal",2017,2018-03-11,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-03-12,08:45:01,Weather Station,Evaporation,NA,2.1,
"Bardiya, Nepal",2017,2018-03-13,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-03-14,08:45:01,Weather Station,Evaporation,NA,102.9,
"Bardiya, Nepal",2017,2018-03-15,08:45:01,Weather Station,Evaporation,NA,97.78,
"Bardiya, Nepal",2017,2018-03-16,08:45:01,Weather Station,Evaporation,NA,93.1,
"Bardiya, Nepal",2017,2018-03-17,08:45:01,Weather Station,Evaporation,NA,86.12,
"Bardiya, Nepal",2017,2018-03-18,08:45:01,Weather Station,Evaporation,NA,80.82,
"Bardiya, Nepal",2017,2018-03-19,08:45:01,Weather Station,Evaporation,NA,75.7,
"Bardiya, Nepal",2017,2018-03-20,08:45:01,Weather Station,Evaporation,NA,70.6,
"Bardiya, Nepal",2017,2018-03-21,08:45:01,Weather Station,Evaporation,NA,66.48,
"Bardiya, Nepal",2017,2018-03-22,08:45:01,Weather Station,Evaporation,NA,64.18,
"Bardiya, Nepal",2017,2018-03-23,08:45:01,Weather Station,Evaporation,NA,57.88,
"Bardiya, Nepal",2017,2018-03-24,08:45:01,Weather Station,Evaporation,NA,53.1,
"Bardiya, Nepal",2017,2018-03-25,08:45:01,Weather Station,Evaporation,NA,98.1,
"Bardiya, Nepal",2017,2018-03-26,08:45:01,Weather Station,Evaporation,NA,43.22,
"Bardiya, Nepal",2017,2018-03-27,08:45:01,Weather Station,Evaporation,NA,37.7,
"Bardiya, Nepal",2017,2018-03-28,08:45:01,Weather Station,Evaporation,NA,33.62,
"Bardiya, Nepal",2017,2018-03-29,08:45:01,Weather Station,Evaporation,NA,28.9,
"Bardiya, Nepal",2017,2018-03-30,08:45:01,Weather Station,Evaporation,NA,24.16,
"Bardiya, Nepal",2017,2018-03-31,08:45:01,Weather Station,Evaporation,NA,26.1,
"Bardiya, Nepal",2017,2018-04-01,08:45:01,Weather Station,Evaporation,NA,22.2,
"Bardiya, Nepal",2017,2018-04-02,08:45:01,Weather Station,Evaporation,NA,17.4,
"Bardiya, Nepal",2017,2018-04-03,08:45:01,Weather Station,Evaporation,NA,13.1,
"Bardiya, Nepal",2017,2018-04-04,08:45:01,Weather Station,Evaporation,NA,8.2,
"Bardiya, Nepal",2017,2018-04-05,08:45:01,Weather Station,Evaporation,NA,3.46,
"Bardiya, Nepal",2017,2018-04-06,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-04-07,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-04-08,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-04-09,08:45:01,Weather Station,Evaporation,NA,103.4,
"Bardiya, Nepal",2017,2018-04-10,08:45:01,Weather Station,Evaporation,NA,102.22,
"Bardiya, Nepal",2017,2018-04-11,08:45:01,Weather Station,Evaporation,NA,99.8,
"Bardiya, Nepal",2017,2018-04-12,08:45:01,Weather Station,Evaporation,NA,93.48,
"Bardiya, Nepal",2017,2018-04-13,08:45:01,Weather Station,Evaporation,NA,89.12,
"Bardiya, Nepal",2017,2018-04-14,08:45:01,Weather Station,Evaporation,NA,83.7,
"Bardiya, Nepal",2017,2018-04-15,08:45:01,Weather Station,Evaporation,NA,77.9,
"Bardiya, Nepal",2017,2018-04-16,08:45:01,Weather Station,Evaporation,NA,71.1,
"Bardiya, Nepal",2017,2018-04-17,08:45:01,Weather Station,Evaporation,NA,66.9,
"Bardiya, Nepal",2017,2018-04-18,08:45:01,Weather Station,Evaporation,NA,61.2,
"Bardiya, Nepal",2017,2018-04-19,08:45:01,Weather Station,Evaporation,NA,55.9,
"Bardiya, Nepal",2017,2018-04-20,08:45:01,Weather Station,Evaporation,NA,50.6,
"Bardiya, Nepal",2017,2018-04-21,08:45:01,Weather Station,Evaporation,NA,45.42,
"Bardiya, Nepal",2017,2018-04-22,08:45:01,Weather Station,Evaporation,NA,37.6,
"Bardiya, Nepal",2017,2018-04-23,08:45:01,Weather Station,Evaporation,NA,31.16,
"Bardiya, Nepal",2017,2018-04-24,08:45:01,Weather Station,Evaporation,NA,26.7,
"Bardiya, Nepal",2017,2018-04-25,08:45:01,Weather Station,Evaporation,NA,20.2,
"Bardiya, Nepal",2017,2018-04-26,08:45:01,Weather Station,Evaporation,NA,16.76,
"Bardiya, Nepal",2017,2018-04-27,08:45:01,Weather Station,Evaporation,NA,10.7,
"Bardiya, Nepal",2017,2018-04-28,08:45:01,Weather Station,Evaporation,NA,4.46,
"Bardiya, Nepal",2017,2018-04-29,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-04-30,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-05-01,08:45:01,Weather Station,Evaporation,NA,102.7,
"Bardiya, Nepal",2017,2018-05-02,08:45:01,Weather Station,Evaporation,NA,98.83,
"Bardiya, Nepal",2017,2018-05-03,08:45:01,Weather Station,Evaporation,NA,102.66,
"Bardiya, Nepal",2017,2018-05-04,08:45:01,Weather Station,Evaporation,NA,98.4,
"Bardiya, Nepal",2017,2018-05-05,08:45:01,Weather Station,Evaporation,NA,94.12,
"Bardiya, Nepal",2017,2018-05-06,08:45:01,Weather Station,Evaporation,NA,88.8,
"Bardiya, Nepal",2017,2018-05-07,08:45:01,Weather Station,Evaporation,NA,83.7,
"Bardiya, Nepal",2017,2018-05-08,08:45:01,Weather Station,Evaporation,NA,77.4,
"Bardiya, Nepal",2017,2018-05-09,08:45:01,Weather Station,Evaporation,NA,71.83,
"Bardiya, Nepal",2017,2018-05-10,08:45:01,Weather Station,Evaporation,NA,63.38,
"Bardiya, Nepal",2017,2018-05-11,08:45:01,Weather Station,Evaporation,NA,57.1,
"Bardiya, Nepal",2017,2018-05-12,08:45:01,Weather Station,Evaporation,NA,51.8,
"Bardiya, Nepal",2017,2018-05-13,08:45:01,Weather Station,Evaporation,NA,46.9,
"Bardiya, Nepal",2017,2018-05-14,08:45:01,Weather Station,Evaporation,NA,59.3,
"Bardiya, Nepal",2017,2018-05-15,08:45:01,Weather Station,Evaporation,NA,54.3,
"Bardiya, Nepal",2017,2018-05-16,08:45:01,Weather Station,Evaporation,NA,49.1,
"Bardiya, Nepal",2017,2018-05-17,08:45:01,Weather Station,Evaporation,NA,44.2,
"Bardiya, Nepal",2017,2018-05-18,08:45:01,Weather Station,Evaporation,NA,40.6,
"Bardiya, Nepal",2017,2018-05-19,08:45:01,Weather Station,Evaporation,NA,36.24,
"Bardiya, Nepal",2017,2018-05-20,08:45:01,Weather Station,Evaporation,NA,29.2,
"Bardiya, Nepal",2017,2018-05-21,08:45:01,Weather Station,Evaporation,NA,24.88,
"Bardiya, Nepal",2017,2018-05-22,08:45:01,Weather Station,Evaporation,NA,18.64,
"Bardiya, Nepal",2017,2018-05-23,08:45:01,Weather Station,Evaporation,NA,11.48,
"Bardiya, Nepal",2017,2018-05-24,08:45:01,Weather Station,Evaporation,NA,8.1,
"Bardiya, Nepal",2017,2018-05-25,08:45:01,Weather Station,Evaporation,NA,2.28,
"Bardiya, Nepal",2017,2018-05-26,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-05-27,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-05-28,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-05-29,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-05-30,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-05-31,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-01,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-02,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-03,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-04,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-05,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-06,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-07,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-08,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-09,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-10,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-11,08:45:01,Weather Station,Evaporation,NA,,
"Bardiya, Nepal",2017,2018-06-12,08:45:01,Weather Station,Evaporation,NA,100.7,
"Bardiya, Nepal",2017,2018-06-13,08:45:01,Weather Station,Evaporation,NA,94.4,
"Bardiya, Nepal",2017,2018-06-14,08:45:01,Weather Station,Evaporation,NA,98.9,
"Bardiya, Nepal",2017,2018-06-15,08:45:01,Weather Station,Evaporation,NA,98.1,
"Bardiya, Nepal",2017,2018-06-16,08:45:01,Weather Station,Evaporation,NA,97.1,
"Bardiya, Nepal",2017,2018-06-17,08:45:01,Weather Station,Evaporation,NA,93.96,
"Bardiya, Nepal",2017,2018-06-18,08:45:01,Weather Station,Evaporation,NA,86.1,
"Bardiya, Nepal",2017,2018-06-19,08:45:01,Weather Station,Evaporation,NA,79.6,
